-0.11741118	0.3401179	-0.032425232	0.16563314	0.061866924	-0.18147205	0.25372955	-0.23475772	-0.46083343	-0.07186158	-0.05034246	-0.31814378	-0.17660415	0.13254993	0.22235481	0.09612699
-0.34973505	0.0613265	-0.09883575	0.19233848	-0.013893583	-0.18755226	0.34921718	-0.27843454	-0.508739	0.21750098	-0.20282915	-0.36204803	-0.1079649	0.3113867	0.15346773	0.096332185
-0.3089551	0.20736772	-0.10787763	0.18670125	-0.34771612	-0.4038772	0.36704463	-0.1699462	-0.46795344	0.4573038	0.027669776	-0.08174061	-0.38612515	-0.1330981	0.45043498	-0.08005937
-0.029763045	0.22339949	-0.0782561	-0.04007729	0.06971551	-0.050504703	0.40814233	0.087427884	-0.20885861	-0.10929391	-0.029140083	-0.24365549	-0.050157603	-0.14899579	0.3096251	0.11166815
-0.30869308	-0.022402082	-0.4610934	-0.2151002	-0.22958118	-0.0426105	0.3541278	0.15632844	-0.14103886	0.27875853	-0.17041644	-0.16837518	-0.15520906	-0.4166775	0.6547768	0.10007133
0.4102759	0.50196546	0.11475774	0.33970025	-0.47553053	-0.5444166	0.3931444	-0.3516018	-0.27578393	0.4422507	0.4458367	0.5630166	-0.45477983	-0.34269813	0.28689763	-0.50877875
-0.21428965	0.07039726	-0.0089269215	0.09820594	0.04314313	-0.14140981	0.27200174	-0.09359296	-0.3959496	0.077351265	-0.12679978	-0.34050855	-0.016767936	0.18088423	0.08338592	0.076627366
-0.18935522	0.28097755	-0.1840413	0.08678841	-0.2752783	-0.25206	0.06145182	-0.18909955	-0.3809314	0.22562014	-0.11243473	-0.29945493	-0.23171555	0.08712268	0.35118812	0.0005468775
0.3171493	0.49831685	-0.27110782	-0.18208177	-0.00582494	-0.011992103	0.3706258	0.19198374	0.20449162	-0.28768268	0.17159195	0.07830536	-0.105057724	-0.49310115	0.59377885	0.07163359
0.15795226	0.3566446	0.014237617	0.008044996	0.15224022	-0.09017147	0.26152214	-0.03011323	-0.12303704	-0.20746487	0.092572056	-0.13682662	-0.03671382	-0.093591705	0.14046402	-0.030828284
0.2424405	0.38745216	0.36001265	0.29517114	0.36537832	-0.23968127	0.28654417	-0.34582955	-0.41275328	-0.29083964	0.21684447	-0.15823466	0.0820561	0.4450866	-0.49780512	-0.09631538
-0.18202282	0.17047702	-0.1737578	0.015328021	-0.075514324	-0.1528651	0.16326316	-0.11222388	-0.2788855	-0.015648335	-0.16523789	-0.20781215	-0.16466199	-0.0317544	0.33509573	0.06372578
0.045658786	0.19810326	-0.35662577	-0.36180058	0.28724974	0.3362545	0.6325711	0.46073306	0.33979025	-0.34861517	-0.103962585	-0.19656919	0.2013675	-0.5963486	0.69244194	0.3031924
-0.2621549	-0.012511401	-0.009791998	-0.04282199	0.32734358	0.096897185	0.38555524	0.004695805	-0.32542923	-0.124005556	-0.11763008	-0.3246046	0.19013825	0.079704314	0.075194456	0.20119396
-0.4091931	-0.32073548	-0.4135933	-0.21985237	0.049499728	0.19308852	0.16410336	0.16268101	-0.20476933	0.20383629	-0.41342163	-0.37648168	0.101235405	-0.028358342	0.38367072	0.35705593
-0.25616813	-0.09682044	-0.34810796	-0.22064145	0.10777056	0.19882166	0.28884307	0.22709037	-0.11797273	-0.0042015444	-0.2888285	-0.37311718	0.03982144	-0.17189348	0.49290845	0.27769703
-0.1046396	0.09777876	-0.15145214	-0.12622742	0.08169099	0.022749726	0.33623108	0.14903614	-0.05451891	-0.0500946	-0.09639014	-0.16144842	0.029297713	-0.17970479	0.28938815	0.060505513
-0.26427844	-0.06467552	-0.06671087	0.0070719384	0.023309171	-0.04349178	0.2290385	-0.055107314	-0.35895452	0.1490921	-0.11640717	-0.29667014	-0.059768006	0.048507366	0.22481494	0.14869298
0.26905987	0.47507387	0.09524888	0.33275914	-0.50883025	-0.48906827	0.5673691	-0.17524566	-0.3099263	0.4584123	0.41770142	0.49431756	-0.49676833	-0.47391626	0.17299162	-0.44136512
-0.10587096	-0.04354302	0.044286482	-0.14341392	0.4149011	0.24940208	0.42001766	0.22635882	-0.116466925	-0.37316597	-0.18901722	-0.31439584	0.38336712	-0.077164076	-0.02084449	0.23437034
-0.07197382	0.16750601	-0.137925	-0.11437951	0.09208719	-0.037395418	0.28430647	0.0894334	-0.06919869	-0.08506542	0.02451213	-0.13855393	0.034619458	-0.28076014	0.31122342	0.14266562
0.1886738	0.4160724	-0.21218568	0.19570947	-0.42200464	-0.4351174	-0.0819249	-0.19257452	-0.21099426	0.21051641	0.16769107	0.16768202	-0.46552807	-0.21649723	0.4714452	-0.18869843
-0.08416276	0.22991613	-0.18824507	0.29941392	-0.20735195	-0.18129827	-0.19441564	-0.2580532	-0.29427788	0.16228037	-0.18487954	-0.23799269	-0.3225452	0.20729949	0.34254667	0.03488529
-0.13772325	0.12879145	0.023157658	0.12509546	0.04829633	-0.13796084	0.1464687	-0.23413654	-0.3707711	0.060898453	-0.02156783	-0.15834899	-0.13587774	0.12390431	-0.023556916	0.03967289
-0.19379464	0.01707146	-0.13606787	0.010598181	-0.1715781	-0.17679647	0.12994419	-0.026797881	-0.3085673	0.19883643	-0.06938851	-0.11037094	-0.1650851	-0.049956504	0.35523012	0.056395918
0.106413804	0.3566854	-0.050917078	0.045606088	-0.062764525	-0.20722671	0.35707742	-0.011120969	-0.17122413	0.028327823	0.1145232	0.053646576	-0.2104541	-0.3168601	0.3613565	-0.09682437
-0.18520297	-0.04129311	-0.1498696	-0.08815339	0.123661876	0.11182956	0.31706172	0.18415679	-0.12559885	-0.023196781	-0.20413241	-0.21418808	0.07785734	-0.13900778	0.31700638	0.2050585
-0.43945405	-0.31358236	-0.46255806	0.44261315	-0.4849622	-0.39556453	-0.48026577	-0.54737055	-0.5499257	0.38939837	-0.5470386	-0.6071426	-0.4517123	0.5434417	0.39783546	0.5355783
-0.27728748	0.05473469	-0.36861894	-0.1747694	-0.15244138	0.02603304	0.27479127	0.1942103	-0.014658879	0.22723025	-0.21840511	-0.14141783	-0.15419057	-0.37058935	0.61378324	0.088176645
-0.33808774	-0.029056184	-0.2111761	-0.118967935	-0.07262096	0.025618538	0.23290046	0.019332912	-0.1832724	0.11820055	-0.24954264	-0.2824286	-0.033599515	-0.085953586	0.32325876	0.12381614
0.048611786	0.2975011	-0.032212313	-0.0035124843	-0.0150573375	-0.052040264	0.20643577	-0.009495692	-0.046653852	-0.1386947	0.0181908	-0.10522034	-0.08693387	-0.18185583	0.28108284	0.083874725
-0.04532306	-0.08097685	-0.4550648	0.15047358	-0.2615013	-0.061876718	-0.44117188	-0.3380972	-0.24169159	0.005841484	-0.3971224	-0.4633668	-0.2674763	0.32479876	0.49064538	0.4382705
0.042712525	-0.017319964	-0.123995624	-0.40308362	0.5241121	0.4328393	0.5493572	0.5231712	0.44801286	-0.5159214	-0.089361615	-0.20894578	0.46642014	-0.5729519	0.57032764	0.25193316
0.038688395	0.12519938	-0.084171906	-0.17791763	0.11728738	0.092953324	0.22826095	0.12204673	0.047969446	-0.20826814	-0.034667753	-0.119524166	0.10213076	-0.22981991	0.3420603	0.09093081
-0.28553683	-0.17723179	-0.084451094	-0.3002107	0.28905004	0.21521802	0.47455698	0.28046903	-0.1586383	-0.048276912	-0.17995527	-0.28705522	0.2790432	-0.21883768	0.17912133	0.2836447
0.22062105	0.38993332	-0.004712959	-0.15751913	0.1596354	0.06570131	0.35828832	0.20312728	0.12366856	-0.25872666	0.14477096	-0.0408497	0.057350032	-0.3893198	0.31288445	0.02336318
0.24253465	0.37122536	0.12853329	0.2671916	-0.09219354	-0.3401156	0.17567647	-0.2570672	-0.3114376	0.0018917973	0.23771758	0.123589545	-0.27597353	0.08609042	-0.035646137	-0.13827772
0.0310191	0.36766517	-0.36303553	0.05435211	-0.5649401	-0.48170882	0.63641	0.14737302	0.10257246	0.5568591	0.4276666	0.58810747	-0.4786492	-0.7138667	0.659276	-0.5174208
-0.2524742	-0.05825835	0.026579626	-0.016180253	0.31246713	0.06405303	0.29694787	-0.05449905	-0.2996317	-0.050859716	-0.103115655	-0.30030173	0.09427848	0.088732004	-0.03734317	0.10150342
-0.19553708	-0.020563724	-0.019672848	-0.10207331	0.13574234	0.035936374	0.24217394	0.07573744	-0.19773762	-0.08427292	-0.103943534	-0.3017032	0.08888862	0.002917305	0.12668714	0.13172603
-0.19298235	0.055414625	0.24115981	0.06667263	0.32622945	-0.04478592	0.44499186	0.008006204	-0.32098034	-0.12822014	0.023393473	-0.20321171	0.118405305	0.11704782	-0.31896546	0.048700884
-0.05271679	0.19461025	-0.061489787	-0.0629921	0.054583345	-0.025657108	0.44940445	0.15807356	-0.046490595	-0.038535003	0.046108484	-0.04989276	-0.055653613	-0.34749445	0.33375072	0.02884557
-0.24687396	-0.043777794	-0.39209512	-0.073325396	-0.28762844	-0.03330393	-0.121094815	-0.089565784	-0.13410775	0.17139968	-0.24773929	-0.20312642	-0.20809993	0.042230804	0.5209089	0.12133609
-0.119179375	0.025160568	-0.1771185	-0.19741881	0.044591967	0.054698065	0.3985737	0.2132319	-0.020204652	-0.08368165	-0.0939273	-0.16070624	0.029742196	-0.3165934	0.35870138	0.15765934
-0.12770456	0.06310708	-0.064945914	-0.1356086	0.2540486	0.15101665	0.3987048	0.22018987	-0.0544098	-0.115853764	-0.13025852	-0.24251899	0.16168165	-0.21216865	0.317699	0.15930304
-0.27456522	0.011878154	-0.23978448	-0.027374156	-0.14047018	-0.025008546	0.052842792	-0.02370852	-0.27133515	0.13844903	-0.1757901	-0.29398698	-0.10390442	0.0981658	0.3255348	0.13732217
-0.4837176	-0.36847055	-0.24812023	-0.2618748	0.14272311	0.14820072	0.243805	0.15700649	-0.2893327	0.24229713	-0.44099587	-0.38785082	0.1999403	0.08876359	0.23242475	0.28739622
0.19401108	0.3340943	-0.082366295	-0.20869759	0.2700555	0.21898064	0.5109504	0.36775377	0.24385493	-0.34162304	0.16511114	-0.114562176	0.1928382	-0.45879188	0.3103365	0.15872708
0.3443292	0.47953743	0.3387823	0.29127023	0.29708523	-0.16760746	0.43967506	-0.10933602	-0.18430723	-0.27324566	0.33772925	0.15052739	0.04513961	0.0240933	-0.32289746	-0.16480288
0.11758943	0.33120838	0.2537789	0.09663386	0.41100794	-0.0130498605	0.45897043	0.057437204	-0.13643767	-0.34442246	0.2187452	-0.088056944	0.21680959	-0.041457932	-0.2457976	-0.017997764
0.3889639	0.42901954	0.37798572	0.37354106	0.41675788	-0.24027976	0.3896001	-0.3256391	-0.29751503	-0.2761082	0.30926195	0.12476385	0.065228686	0.3662263	-0.4846432	-0.22025158
